name1,name2,race,tp,fp,tn,fn,total
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,Hyun,Asian,22,9,15,54,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,In,Asian,20,8,16,56,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Jie,Asian,26,12,12,50,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Ji,Asian,25,12,12,51,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Jun,Asian,19,8,16,57,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Khanh,Asian,16,7,17,60,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
Hoang,Ling,Asian,38,16,8,38,100
